在,p,介詞,x
我,r,代詞,per
的,u,助詞,x
書包,n,名詞,obj
裡,f,方位詞,x
。,w,標點符號,x
,,,
小,a,形容詞,x
狗,n,名詞,per
，,w,標點符號,x
小,a,形容詞,x
狗,n,名詞,per
跟,p,介詞,x
我,r,代詞,per
來,v,動詞,x
，,w,標點符號,x
我們,r,代詞,per
比一比,v,動詞,x
，,w,標點符號,x
看,v,動詞,x
誰,r,代詞,x
跑,v,動詞,x
得,u,助詞,x
快,a,形容詞,x
？,w,標點符號,x
,,,
小,a,形容詞,x
狗,n,名詞,per
，,w,標點符號,x
小,a,形容詞,x
狗,n,名詞,per
跟,p,介詞,x
我,r,代詞,per
來,v,動詞,x
，,w,標點符號,x
我,r,代詞,per
踢球,v,動詞,x
，,w,標點符號,x
你,r,代詞,per
去,v,動詞,x
追,v,動詞,x
。,w,標點符號,x
,,,
我,r,代詞,per
踢,v,動詞,x
到,v,動詞,x
哪裡,r,代詞,x
，,w,標點符號,x
你,r,代詞,per
追,v,動詞,x
到,v,動詞,x
哪裡,r,代詞,x
。,w,標點符號,x
,,,
看,v,動詞,x
我,r,代詞,per
踢,v,動詞,x
得,u,助詞,x
遠,a,形容詞,x
不,d,副詞,x
遠,a,形容詞,x
？,w,標點符號,x
,,,
看,v,動詞,x
你,r,代詞,per
跑,v,動詞,x
得,u,助詞,x
快,a,形容詞,x
不,d,副詞,x
快,a,形容詞,x
？,w,標點符號,x
,,,
小方,nr,人名,per
喜歡,v,動詞,x
上學,v,動詞,x
，,w,標點符號,x
他,r,代詞,per
看到,v,動詞,x
老師,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
老師,n,名詞,per
好,a,形容詞,x
！,w,標點符號,x
」,w,標點符號,x
,,,
他,r,代詞,per
看到,v,動詞,x
同學,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
同學,n,名詞,per
好,a,形容詞,x
！,w,標點符號,x
」,w,標點符號,x
,,,
小方,nr,人名,per
喜歡,v,動詞,x
老師,n,名詞,per
，,w,標點符號,x
老師,n,名詞,per
也,d,副詞,x
喜歡,v,動詞,x
小方,nr,人名,per
。,w,標點符號,x
,,,
小方,nr,人名,per
喜歡,v,動詞,x
同學,n,名詞,per
，,w,標點符號,x
同學,n,名詞,per
也,d,副詞,x
喜歡,v,動詞,x
小方,nr,人名,per
。,w,標點符號,x
,,,x
公園,n,名詞,obj
裡,f,方位詞,x
，,w,標點符號,x
大樹,n,名詞,obj
高,a,形容詞,x
，,w,標點符號,x
花兒,n,名詞,obj
美,a,形容詞,x
，,w,標點符號,x
還有,v,動詞,x
漂亮,a,形容詞,x
的,u,助詞,x
草地,n,名詞,obj
。,w,標點符號,x
,,,
樹,n,名詞,obj
很,d,副詞,x
高,a,形容詞,x
，,w,標點符號,x
我們,r,代詞,per
不要,d,副詞,x
爬,v,動詞,x
上去,v,動詞,x
。,w,標點符號,x
,,,
花,n,名詞,obj
很,d,副詞,x
美,a,形容詞,x
，,w,標點符號,x
我們,r,代詞,per
不要,d,副詞,x
摘,v,動詞,x
下來,v,動詞,x
。,w,標點符號,x
,,,
草地,n,名詞,obj
很,d,副詞,x
漂亮,a,形容詞,x
，,w,標點符號,x
我們,r,代詞,per
不要,d,副詞,x
去,v,動詞,x
踩,v,動詞,x
它,r,代詞,obj
。,w,標點符號,x
,,,
明天,t,時間詞,time
是,vshi,是,x
小方,nr,人名,per
的,u,助詞,x
生日,n,名詞,obj
，,w,標點符號,x
小方,nr,人名,per
打電話,v,動詞,x
給,v,動詞,x
小亮,nr,人名,per
。,w,標點符號,x
,,,
小方,nr,人名,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
小亮,nr,人名,per
，,w,標點符號,x
明天,t,時間詞,time
是,vshi,是,x
我,r,代詞,per
生日,n,名詞,obj
，,w,標點符號,x
請,v,動詞,x
你,r,代詞,per
來,v,動詞,x
我家,r,代詞,place
好,a,形容詞,x
嗎,y,語氣詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,x
小亮,nr,人名,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
好,a,形容詞,x
啊,y,語氣詞,x
！,w,標點符號,x
我,r,代詞,per
會,v,動詞,x
唱歌,v,動詞,x
給,p,介詞,x
你,r,代詞,per
聽,v,動詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
小方,nr,人名,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
你,r,代詞,per
要,v,動詞,x
唱,v,動詞,x
什麼,r,代詞,x
歌,n,名詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,
小亮,nr,人名,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
我,r,代詞,per
明天,t,時間詞,time
再,d,副詞,x
告訴,v,動詞,x
你,r,代詞,per
。,w,標點符號,x
」,w,標點符號,x
,,,
小方,nr,人名,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
好,a,形容詞,x
啊,y,語氣詞,x
！,w,標點符號,x
你,r,代詞,per
明天,t,時間詞,time
一定,d,副詞,x
要,v,動詞,x
來,v,動詞,x
！,w,標點符號,x
」,w,標點符號,x
,,,
小鳥,n,名詞,per
小鳥,n,名詞,per
愛,v,動詞,x
唱歌,v,動詞,x
，,w,標點符號,x
你,r,代詞,per
的,u,助詞,x
歌兒,n,名詞,obj
真,d,副詞,x
好聽,a,形容詞,x
，,w,標點符號,x
你,r,代詞,per
唱,v,動詞,x
的,u,助詞,x
是,vshi,是,x
什麼,r,代詞,x
歌,n,名詞,x
？,w,標點符號,x
請,v,動詞,x
你,r,代詞,per
告訴,v,動詞,x
我,r,代詞,x
。,w,標點符號,x
,,,
小鳥,n,名詞,per
小鳥,n,名詞,per
愛,v,動詞,x
唱歌,v,動詞,x
，,w,標點符號,x
你,r,代詞,per
的,u,助詞,x
歌兒,n,名詞,obj
真,d,副詞,x
好聽,a,形容詞,x
，,w,標點符號,x
請,v,動詞,x
你,r,代詞,per
和,c,連詞,x
我,r,代詞,per
一起,d,副詞,x
唱歌,v,動詞,x
，,w,標點符號,x
你,r,代詞,per
說,v,動詞,x
好,a,形容詞,x
不,d,副詞,x
好,a,形容詞,x
？,w,標點符號,x
,,,
坐,v,動詞,x
火車,n,名詞,obj
，,w,標點符號,x
過,v,動詞,x
山洞,n,名詞,obj
，,w,標點符號,x
山洞,n,名詞,obj
長,a,形容詞,x
又,d,副詞,x
長,a,形容詞,x
，,w,標點符號,x
妹妹,n,名詞,per
學,v,動詞,x
數數兒,n,名詞,obj
，,w,標點符號,x
看看,v,動詞,x
數,n,名詞,x
到,v,動詞,x
幾,m,數詞,x
，,w,標點符號,x
山洞,n,名詞,obj
才,d,副詞,x
過,v,動詞,x
完,v,動詞,x
。,w,標點符號,x
,,,
坐,v,動詞,x
火車,n,名詞,obj
，,w,標點符號,x
過,v,動詞,x
山洞,n,名詞,obj
，,w,標點符號,x
山洞,n,名詞,obj
多,a,形容詞,x
又,d,副詞,x
多,a,形容詞,x
，,w,標點符號,x
過,v,動詞,x
了,y,語氣詞,x
一個,m,數詞,x
又,d,副詞,x
一個,m,數詞,x
，,w,標點符號,x
妹妹,n,名詞,per
數,v,動詞,x
不,d,副詞,x
完,v,動詞,x
，,w,標點符號,x
數著數著,d,副詞,x
睡,v,動詞,x
著,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,
我家,n,名詞,place
有,vyou,有,x
一個,m,數詞,x
小院子,n,名詞,obj
，,w,標點符號,x
媽媽,n,名詞,per
在,p,介詞,x
院子,n,名詞,place
裡,f,方位詞,x
掃地,v,動詞,x
，,w,標點符號,x
爸爸,n,名詞,per
在,p,介詞,x
院子,n,名詞,place
裡,f,方位詞,x
澆,v,動詞,x
花,n,名詞,obj
，,w,標點符號,x
我,r,代詞,per
在,p,介詞,x
院子,n,名詞,place
裡,f,方位詞,x
拍,v,動詞,x
皮球,n,名詞,obj
。,w,標點符號,x
,,,
我家,n,名詞,place
有,vyou,有,x
一個,m,數詞,x
小院子,n,名詞,obj
，,w,標點符號,x
小狗,n,名詞,per
在,p,介詞,x
院子,n,名詞,place
裡,f,方位詞,x
追,v,動詞,x
小,a,形容詞,x
貓,n,名詞,per
，,w,標點符號,x
小貓,n,名詞,per
一,d,副詞,x
跳,v,動詞,x
，,w,標點符號,x
跳,v,動詞,x
到,v,動詞,x
大樹,n,名詞,obj
上,f,方位詞,x
。,w,標點符號,x
,,,
小方,nr,人名,per
趕,v,動詞,x
了,y,語氣詞,x
十,m,數詞,x
頭,q,量詞,x
牛,n,名詞,obj
在,p,介詞,x
路上,s,處所詞,place
走,v,動詞,x
。,w,標點符號,x
他,r,代詞,per
怕,v,動詞,x
少,a,形容詞,x
了,y,語氣詞,x
牛,n,名詞,obj
，,w,標點符號,x
一面,d,副詞,x
走,v,動詞,x
，,w,標點符號,x
一,m,數詞,x
面,q,量詞,x
數,n,名詞,x
：,w,標點符號,x
「,w,標點符號,x
一二,m,數詞,x
三四五六七八九十,m,數詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
走,v,動詞,x
啊,y,語氣詞,x
走,v,動詞,x
，,w,標點符號,x
小方,n,名詞,per
走,v,動詞,x
累,a,形容詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,x
他,r,代詞,per
騎,v,動詞,x
上,v,動詞,x
了,y,語氣詞,x
一,m,數詞,x
頭,q,量詞,x
牛,n,名詞,obj
，,w,標點符號,x
又,d,副詞,x
數,v,動詞,x
著,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
一二,m,數詞,x
三四五六七八九,m,數詞,x
。,w,標點符號,x
啊,y,語氣詞,x
！,w,標點符號,x
少,v,動詞,x
了,y,語氣詞,x
一,m,數詞,x
頭,q,量詞,x
牛,n,名詞,obj
。,w,標點符號,x
」,w,標點符號,x
,,,
小方,nr,人名,per
連忙,d,副詞,x
跳,v,動詞,x
下來,v,動詞,x
，,w,標點符號,x
再,d,副詞,x
數,v,動詞,x
一,m,數詞,x
數,n,名詞,x
：,w,標點符號,x
「,w,標點符號,x
一二,m,數詞,x
三四五六七八九十,m,數詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
一點兒,m,數詞,x
也,d,副詞,x
不錯,a,形容詞,x
。,w,標點符號,x
,,,
他,r,代詞,per
又,d,副詞,x
騎,v,動詞,x
上,v,動詞,x
牛,n,名詞,obj
，,w,標點符號,x
數,v,動詞,x
著,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
一二,m,數詞,x
三四五六七八九,m,數詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
怎麼,r,代詞,x
又,d,副詞,x
少,v,動詞,x
了,y,語氣詞,x
一頭,m,數詞,x
？,w,標點符號,x
,,,
泰國,ns,地名,place
有,vyou,有,x
很多,m,數詞,x
大象,n,名詞,obj
。,w,標點符號,x
,,,
李爺爺,nr,人名,per
家,n,名詞,x
有,vyou,有,x
三,m,數詞,x
頭,q,量詞,x
大象,n,名詞,obj
，,w,標點符號,x
爸爸,n,名詞,per
帶,v,動詞,x
我,r,代詞,per
去,v,動詞,x
李爺爺,nr,人名,per
家,n,名詞,x
看,v,動詞,x
大象,n,名詞,obj
。,w,標點符號,x
,,,
我,r,代詞,per
看到,v,動詞,x
大象,n,名詞,per
有,vyou,有,x
一,m,數詞,x
條,q,量詞,x
長長的,a,形容詞,x
鼻子,n,名詞,obj
，,w,標點符號,x
有,vyou,有,x
兩,m,數詞,x
隻,q,量詞,x
大大的,a,形容詞,x
耳朵,n,名詞,obj
，,w,標點符號,x
還有,v,動詞,x
四,m,數詞,x
隻,q,量詞,x
粗粗的,a,形容詞,x
腿,n,名詞,obj
。,w,標點符號,x
,,,
大象,n,名詞,per
又,d,副詞,x
高,a,形容詞,x
又,d,副詞,x
大,a,形容詞,x
，,w,標點符號,x
我,r,代詞,x
喜歡,v,動詞,x
大象,n,名詞,per
。,w,標點符號,x
,,,
今天,t,時間詞,time
老師,n,名詞,per
說,v,動詞,x
了,y,語氣詞,x
一個,m,數詞,x
笑話,n,名詞,obj
。,w,標點符號,x
,,,
有,vyou,有,x
一個,m,數詞,x
人,n,名詞,x
向,p,介詞,x
畫家,n,名詞,per
要,v,動詞,x
一,m,數詞,x
張,q,量詞,x
畫,n,名詞,obj
，,w,標點符號,x
,,,
畫家,n,名詞,per
送,v,動詞,x
他,r,代詞,per
一,m,數詞,x
張,q,量詞,x
白紙,n,名詞,obj
。,w,標點符號,x
,,,
那個,r,代詞,x
人,n,名詞,x
問,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
你,r,代詞,per
畫,v,動詞,x
的,u,助詞,x
是,vshi,是,x
什麼,r,代詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,x
畫家,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
我,r,代詞,per
畫,v,動詞,x
一,m,數詞,x
頭,q,量詞,x
牛,n,名詞,per
在,p,介詞,x
吃,v,動詞,x
草,n,名詞,obj
。,w,標點符號,x
」,w,標點符號,x
,,,x
那,r,代詞,x
人,n,名詞,x
問,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
草,n,名詞,obj
在,v,動詞,x
哪裡,r,代詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,x
畫家,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
草,n,名詞,obj
被,p,介詞,x
牛,n,名詞,per
吃,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
那個,r,代詞,x
人,n,名詞,x
又,d,副詞,x
問,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
牛,n,名詞,per
在,v,動詞,x
哪裡,r,代詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,
畫家,n,名詞,per
回答,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
牛,n,名詞,per
吃,v,動詞,x
了,y,語氣詞,x
草,n,名詞,obj
，,w,標點符號,x
就,d,副詞,x
回家,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
」,w,標點符號,x
老師,n,名詞,per
說,v,動詞,x
完,v,動詞,x
笑話,n,名詞,obj
，,w,標點符號,x
大家,r,代詞,per
都,d,副詞,x
笑,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,
我,r,代詞,per
做,v,動詞,x
一,m,數詞,x
條,q,量詞,x
船,n,名詞,obj
，,w,標點符號,x
送給,v,動詞,x
姐姐,n,名詞,per
坐,v,動詞,x
，,w,標點符號,x
姐姐,n,名詞,per
要,v,動詞,x
去,v,動詞,x
看,v,動詞,x
外婆,n,名詞,per
。,w,標點符號,x
,,,x
我,r,代詞,per
做,v,動詞,x
一,m,數詞,x
條,q,量詞,x
船,n,名詞,obj
，,w,標點符號,x
送給,v,動詞,x
哥哥,n,名詞,per
坐,v,動詞,x
，,w,標點符號,x
哥哥,n,名詞,per
出海,v,動詞,x
去,v,動詞,x
打魚,v,動詞,x
。,w,標點符號,x
,,,x
我,r,代詞,per
做,v,動詞,x
一,m,數詞,x
條,q,量詞,x
船,n,名詞,obj
，,w,標點符號,x
送給,v,動詞,x
弟弟,n,名詞,per
坐,v,動詞,x
，,w,標點符號,x
弟弟,n,名詞,per
，,w,標點符號,x
弟弟,n,名詞,x
！,w,標點符號,x
,,,
你,r,代詞,per
要,v,動詞,x
到,v,動詞,x
哪裡,r,代詞,x
？,w,標點符號,x
,,,
媽媽,n,名詞,per
教,v,動詞,x
小方,nr,人名,per
寫字,v,動詞,x
。,w,標點符號,x
,,,
媽媽,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
,,,
寫字,v,動詞,x
要,v,動詞,x
用心,a,形容詞,x
，,w,標點符號,x
,,,
身體,n,名詞,obj
要,v,動詞,x
坐,v,動詞,x
正,a,形容詞,x
，,w,標點符號,x
,,,
兩手,m,數詞,x
要,v,動詞,x
放,v,動詞,x
好,a,形容詞,x
，,w,標點符號,x
,,,
一,m,數詞,x
筆,q,量詞,x
一,m,數詞,x
筆,q,量詞,x
的,u,助詞,x
寫,n,名詞,x
，,w,標點符號,x
就,d,副詞,x
能,v,動詞,x
寫,v,動詞,x
得,u,助詞,x
很漂亮,a,形容詞,x
。,w,標點符號,x
,,,
開學,v,動詞,x
了,y,語氣詞,x
，,w,標點符號,x
我們,r,代詞,per
走,v,動詞,x
進,v,動詞,x
學校,n,名詞,place
，,w,標點符號,x
看到,v,動詞,x
同學,n,名詞,per
都,d,副詞,x
長,v,動詞,x
高,a,形容詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,
大家,r,代詞,per
相見,v,動詞,x
真,d,副詞,x
開心,a,形容詞,x
。,w,標點符號,x
,,,
上課,v,動詞,x
了,y,語氣詞,x
，,w,標點符號,x
老師,n,名詞,per
教,v,動詞,x
我們,r,代詞,per
讀書,v,動詞,x
，,w,標點符號,x
老師,n,名詞,per
教,v,動詞,x
我們,r,代詞,per
寫字,v,動詞,x
，,w,標點符號,x
上學,v,動詞,x
真,d,副詞,x
快樂,a,形容詞,x
。,w,標點符號,x
,,,
下課,v,動詞,x
了,y,語氣詞,x
，,w,標點符號,x
我,r,代詞,per
和,c,連詞,x
同學,n,名詞,per
一起,d,副詞,x
打球,v,動詞,x
，,w,標點符號,x
我,r,代詞,per
和,c,連詞,x
同學,n,名詞,per
一起,s,處所詞,x
玩耍,v,動詞,x
，,w,標點符號,x
上學,v,動詞,x
真,d,副詞,x
快樂,a,形容詞,x
。,w,標點符號,x
,,,
星期天的下午,t,時間詞,time
，,w,標點符號,x
媽媽,n,名詞,per
帶,v,動詞,x
我,r,代詞,per
和,c,連詞,x
弟弟,n,名詞,per
去,v,動詞,x
看,v,動詞,x
大象表演,n,名詞,obj
。,w,標點符號,x
,,,
大象,n,名詞,per
用,p,介詞,x
鼻子,n,名詞,obj
拿,v,動詞,x
起,v,動詞,x
彩色筆,n,名詞,obj
畫圖,v,動詞,x
，,w,標點符號,x
畫,v,動詞,x
了,y,語氣詞,x
一,m,數詞,x
座,q,量詞,x
高山,n,名詞,obj
，,w,標點符號,x
山下,s,處所詞,place
有,vyou,有,x
許多,m,數詞,x
樹,n,名詞,obj
。,w,標點符號,x
,,,
弟弟,n,名詞,per
看,v,動詞,x
了,y,語氣詞,x
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
大象,n,名詞,per
真,d,副詞,x
像,v,動詞,x
個,q,量詞,x
大畫家,n,名詞,per
。,w,標點符號,x
」,w,標點符號,x
,,,
有的,r,代詞,x
大象,n,名詞,obj
跟,p,介詞,x
著,v,動詞,x
音樂,n,名詞,obj
跳舞,v,動詞,x
，,w,標點符號,x
一邊,d,副詞,x
跳舞,v,動詞,x
，,w,標點符號,x
一邊,d,副詞,x
向,p,介詞,x
大家,r,代詞,per
要,v,動詞,x
香蕉,n,名詞,obj
吃,v,動詞,x
。,w,標點符號,x
,,,
媽媽,n,名詞,per
買,v,動詞,x
了,y,語氣詞,x
香蕉,n,名詞,obj
拿給,v,動詞,x
大象,n,名詞,per
，,w,標點符號,x
大象,n,名詞,per
拿,v,動詞,x
到,v,動詞,x
香蕉,n,名詞,obj
，,w,標點符號,x
就,d,副詞,x
向,p,介詞,x
媽媽,n,名詞,per
點點頭,v,動詞,x
，,w,標點符號,x
好像,v,動詞,x
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
謝謝,v,動詞,x
！,w,標點符號,x
」,w,標點符號,x
,,,
大象的表演,n,名詞,obj
真,d,副詞,x
好玩,a,形容詞,x
，,w,標點符號,x
我,r,代詞,per
還,d,副詞,x
想,v,動詞,x
再,d,副詞,x
去,v,動詞,x
看,v,動詞,x
。,w,標點符號,x
,,,
夏天的晚上,t,時間詞,time
，,w,標點符號,x
我們,r,代詞,per
坐,v,動詞,x
在,p,介詞,x
院子,n,名詞,obj
裡,f,方位詞,x
，,w,標點符號,x
看,v,動詞,x
天上,s,處所詞,place
的,u,助詞,x
星星,n,名詞,obj
。,w,標點符號,x
小星星,n,名詞,obj
在,p,介詞,x
天空,s,處所詞,place
發出,v,動詞,x
亮光,n,名詞,obj
，,w,標點符號,x
真是,d,副詞,x
好看,a,形容詞,x
。,w,標點符號,x
,,,
小星星,n,名詞,obj
，,w,標點符號,x
在,p,介詞,x
遠遠的,a,形容詞,x
天空,n,名詞,obj
，,w,標點符號,x
一閃一閃的,a,形容詞,x
，,w,標點符號,x
連成,v,動詞,x
了,y,語氣詞,x
一,m,數詞,x
條,q,量詞,x
星河,n,名詞,obj
，,w,標點符號,x
真是,d,副詞,x
美麗,a,形容詞,x
。,w,標點符號,x
,,,
天上,s,處所詞,place
的,u,助詞,x
星星,n,名詞,obj
，,w,標點符號,x
一共,d,副詞,x
有,vyou,有,x
多少,r,代詞,x
？,w,標點符號,x
我,r,代詞,per
和,c,連詞,x
弟弟,n,名詞,per
一起,d,副詞,x
數,v,動詞,x
，,w,標點符號,x
一二,m,數詞,x
三四五六七八九十,m,數詞,x
，,w,標點符號,x
數,n,名詞,x
來,v,動詞,x
數,v,動詞,x
去,v,動詞,x
數,v,動詞,x
不,d,副詞,x
清,a,形容詞,x
！,w,標點符號,x
,,,
小方,nr,人名,per
在,p,介詞,x
學校,n,名詞,place
裡,f,方位詞,x
，,w,標點符號,x
學會,v,動詞,x
了,y,語氣詞,x
很多,m,數詞,x
詞語,n,名詞,obj
，,w,標點符號,x
現在,t,時間詞,x
他,r,代詞,per
很,d,副詞,x
注意,v,動詞,x
聽,v,動詞,x
大家,r,代詞,per
說,v,動詞,x
的,u,助詞,x
話,n,名詞,obj
。,w,標點符號,x
,,,
他,r,代詞,per
聽到,v,動詞,x
媽媽,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
我,r,代詞,per
買,v,動詞,x
了,y,語氣詞,x
一,m,數詞,x
件,q,量詞,x
新衣服,n,名詞,x
，,w,標點符號,x
很,d,副詞,x
滿意,v,動詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
他,r,代詞,per
聽到,v,動詞,x
爸爸,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
我,r,代詞,per
做,v,動詞,x
完,v,動詞,x
一,m,數詞,x
件,q,量詞,x
事,n,名詞,obj
，,w,標點符號,x
很得意,a,形容詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
他,r,代詞,per
聽到,v,動詞,x
哥哥,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
我,r,代詞,per
跟,p,介詞,x
校長,n,名詞,per
一起,d,副詞,x
照相,v,動詞,x
，,w,標點符號,x
很神氣,a,形容詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
看來,v,動詞,x
，,w,標點符號,x
全家人,n,名詞,per
都,d,副詞,x
很,d,副詞,x
開心,a,形容詞,x
！,w,標點符號,x
,,,
小毛蟲,n,名詞,per
，,w,標點符號,x
真可愛,a,形容詞,x
。,w,標點符號,x
,,,
喜歡,v,動詞,x
爬,v,動詞,x
呀,y,語氣詞,x
爬,v,動詞,x
！,w,標點符號,x
,,,
爬,v,動詞,x
到,v,動詞,x
樹上,s,處所詞,place
吃,v,動詞,x
葉子,n,名詞,obj
。,w,標點符號,x
,,,
小毛蟲,n,名詞,per
，,w,標點符號,x
真可愛,a,形容詞,x
。,w,標點符號,x
,,,
喜歡,v,動詞,x
爬,v,動詞,x
呀,y,語氣詞,x
爬,v,動詞,x
！,w,標點符號,x
,,,
爬,v,動詞,x
到,v,動詞,x
樹上,s,處所詞,x
去,v,動詞,x
喝,v,動詞,x
水,n,名詞,x
。,w,標點符號,x
,,,
小毛蟲,n,名詞,per
，,w,標點符號,x
真可愛,a,形容詞,x
。,w,標點符號,x
,,,
又,d,副詞,x
吃,v,動詞,x
又,d,副詞,x
喝,v,動詞,x
不,d,副詞,x
偷懶,v,動詞,x
，,w,標點符號,x
快快,d,副詞,x
長大,v,動詞,x
變,v,動詞,x
蝴蝶,n,名詞,obj
。,w,標點符號,x
,,,
變成,v,動詞,x
蝴蝶,n,名詞,obj
飛,v,動詞,x
呀,y,語氣詞,x
飛,v,動詞,x
，,w,標點符號,x
快樂,a,形容詞,x
飛,v,動詞,x
在,p,介詞,x
花園,n,名詞,place
中,f,方位詞,x
。,w,標點符號,x
,,,
花園裡,ns,地名,place
，,w,標點符號,x
草,n,名詞,obj
綠,a,形容詞,x
了,y,語氣詞,x
，,w,標點符號,x
花,n,名詞,obj
開,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
,,,
媽媽,n,名詞,per
說,v,動詞,x
：,w,標點符號,x
「,w,標點符號,x
天氣,n,名詞,obj
暖和,a,形容詞,x
了,y,語氣詞,x
，,w,標點符號,x
春天,t,時間詞,time
來,v,動詞,x
了,y,語氣詞,x
。,w,標點符號,x
」,w,標點符號,x
,,,
弟弟,n,名詞,per
問,v,動詞,x
媽媽,n,名詞,per
：,w,標點符號,x
「,w,標點符號,x
春天,t,時間詞,time
在,p,介詞,x
哪裡,r,代詞,x
？,w,標點符號,x
」,w,標點符號,x
,,,
媽媽,n,名詞,per
說,v,動詞,x
